ID,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000032271,0.246656254,6.074828476,0.432632398,0.510700089,0.77824915
ENSMUSG00000087461,-0.283950789,-1.412718575,0.432597863,0.510716962,0.77824915
ENSMUSG00000112806,0.110164814,1.774576006,0.432200321,0.510911254,0.778379273
ENSMUSG00000025231,0.207751889,0.272210047,0.43213697,0.510942229,0.778379273
ENSMUSG00000110344,-0.173080161,1.325330957,0.432045778,0.51098682,0.778379273
ENSMUSG00000094497,-0.088374003,4.0872211,0.432019446,0.510999697,0.778379273
ENSMUSG00000071072,0.099200526,5.786468273,0.431964292,0.511026671,0.778379273
ENSMUSG00000097048,-0.150912394,1.045587876,0.431915743,0.511050417,0.778379273
ENSMUSG00000102317,0.373327361,-1.666298795,0.431826466,0.511094088,0.778382817
ENSMUSG00000021552,-0.130019674,1.629009478,0.431236876,0.511382655,0.778759302
ENSMUSG00000024645,-0.102671853,2.464215969,0.430834462,0.511579774,0.778996474
ENSMUSG00000060459,-0.105474401,7.797895353,0.43041067,0.511787507,0.779221279
ENSMUSG00000028478,-0.070944803,4.545927079,0.43028477,0.511849249,0.779221279
ENSMUSG00000003813,-0.103125199,3.267356777,0.430280032,0.511851573,0.779221279
ENSMUSG00000104388,-0.173890183,-0.169555413,0.430058208,0.511960388,0.77930599
ENSMUSG00000038372,0.363773087,-1.362451835,0.429997849,0.511990004,0.77930599
ENSMUSG00000026398,-0.098533126,5.229327974,0.429863282,0.512056041,0.779343499
ENSMUSG00000021185,-0.101311465,3.730681831,0.429707065,0.512132722,0.779387298
ENSMUSG00000056055,-0.093288178,3.480227469,0.429563804,0.512203061,0.779387298
ENSMUSG00000092932,-0.208865651,-0.442284184,0.429551687,0.512209011,0.779387298
ENSMUSG00000020516,0.095445619,3.699439953,0.429398367,0.512284308,0.779438877
ENSMUSG00000022103,-0.20417519,0.106127295,0.429220619,0.512371627,0.779508736
ENSMUSG00000039899,-0.249351506,0.848815963,0.429032312,0.51246416,0.779545509
ENSMUSG00000074336,-0.114513244,7.601092288,0.428921645,0.512518556,0.779545509
ENSMUSG00000042492,0.131446419,2.186099045,0.428909824,0.512524366,0.779545509
ENSMUSG00000020130,0.150862394,2.915034099,0.428766723,0.51259472,0.779545509
ENSMUSG00000088088,-0.19919233,8.039628511,0.428552093,0.512700271,0.779545509
ENSMUSG00000012848,0.087838276,5.981795115,0.42850904,0.512721448,0.779545509
ENSMUSG00000106628,0.174222437,0.590993352,0.428397771,0.512776187,0.779545509
ENSMUSG00000035517,-0.09132788,3.959397713,0.428381426,0.512784228,0.779545509
ENSMUSG00000018076,-0.102370143,3.326637613,0.428317776,0.512815546,0.779545509
ENSMUSG00000066258,-0.11315759,6.186538289,0.428264899,0.512841566,0.779545509
ENSMUSG00000111743,-0.243840074,-1.065709683,0.428144056,0.51290104,0.779545509
ENSMUSG00000060227,-0.114150994,2.841508379,0.428078176,0.512933468,0.779545509
ENSMUSG00000021051,-0.103033436,4.363401456,0.428041798,0.512951376,0.779545509
ENSMUSG00000104822,0.240203852,-0.927107224,0.427992842,0.512975477,0.779545509
ENSMUSG00000036860,0.097275649,2.410202306,0.427303417,0.513315096,0.779945863
ENSMUSG00000097180,-0.38109617,-1.837793297,0.427289852,0.513321782,0.779945863
ENSMUSG00000058230,0.099530468,6.231433563,0.427060521,0.513434842,0.780054694
